N,k,inf_rate,model,max_inf,t_max
1000.0,8.0,0.3,44,3178,61
1000.0,8.0,0.3,45,2651,67
1000.0,8.0,0.3,46,2883,54
1000.0,8.0,0.3,47,2793,44
1000.0,8.0,0.3,48,3864,61
1000.0,8.0,0.3,49,3021,49
1000.0,8.0,0.3,50,4606,48
1000.0,8.0,0.3,51,2701,95
1000.0,8.0,0.3,52,4112,45
1000.0,8.0,0.3,53,3417,55
1000.0,8.0,0.3,54,3863,42
1000.0,8.0,0.3,55,4086,44
1000.0,8.0,0.3,56,2556,68
1000.0,8.0,0.3,57,3660,46
1000.0,8.0,0.3,58,3625,42
1000.0,8.0,0.3,59,4466,44
1000.0,8.0,0.3,60,3482,36
1000.0,8.0,0.3,61,2594,77
1000.0,8.0,0.3,62,3924,49
1000.0,8.0,0.3,63,2669,92
1000.0,8.0,0.3,64,2261,58
1000.0,8.0,0.3,65,3704,43
1000.0,8.0,0.3,66,2500,77
1000.0,8.0,0.3,67,2363,71
1000.0,8.0,0.3,68,4511,45
1000.0,8.0,0.3,69,2837,39
1000.0,8.0,0.3,70,2395,43
1000.0,8.0,0.3,71,3832,53
1000.0,8.0,0.3,72,3042,45
1000.0,8.0,0.3,73,2382,36
1000.0,8.0,0.3,74,2661,68
1000.0,8.0,0.3,75,4327,46
1000.0,8.0,0.3,76,3736,52
1000.0,8.0,0.3,77,3607,48
1000.0,8.0,0.3,78,3760,46
1000.0,8.0,0.3,79,3329,44
1000.0,8.0,0.3,80,2537,81
1000.0,8.0,0.3,81,4009,45
1000.0,8.0,0.3,82,3549,44
1000.0,8.0,0.3,83,3726,43
1000.0,8.0,0.3,84,4715,46
1000.0,8.0,0.3,85,2572,39
1000.0,8.0,0.3,86,3404,47
1000.0,8.0,0.3,87,4013,40
1000.0,8.0,0.3,88,3335,59
1000.0,8.0,0.3,89,4332,48
1000.0,8.0,0.3,90,3843,39
1000.0,8.0,0.3,91,3735,39
1000.0,8.0,0.3,92,2541,37
1000.0,8.0,0.3,93,2966,75
1000.0,8.0,0.3,94,2978,39
1000.0,8.0,0.3,95,4439,47
1000.0,8.0,0.3,96,2548,84
1000.0,8.0,0.3,97,4461,53
1000.0,8.0,0.3,98,2909,36
1000.0,8.0,0.3,99,3830,56
1000.0,8.0,0.4,0,4150,46
1000.0,8.0,0.4,1,3478,53
1000.0,8.0,0.4,2,4787,41
1000.0,8.0,0.4,3,2453,46
1000.0,8.0,0.4,4,3870,43
1000.0,8.0,0.4,5,4221,49
1000.0,8.0,0.4,6,3774,49
1000.0,8.0,0.4,7,3978,38
1000.0,8.0,0.4,8,4223,38
1000.0,8.0,0.4,9,3935,49
1000.0,8.0,0.4,10,4595,35
1000.0,8.0,0.4,11,4134,51
1000.0,8.0,0.4,12,3438,57
1000.0,8.0,0.4,13,3254,66
1000.0,8.0,0.4,14,2895,36
1000.0,8.0,0.4,15,5034,46
1000.0,8.0,0.4,16,3857,33
1000.0,8.0,0.4,17,4013,43
1000.0,8.0,0.4,18,4096,43
1000.0,8.0,0.4,19,2492,49
1000.0,8.0,0.4,20,2632,43
1000.0,8.0,0.4,21,3989,43
1000.0,8.0,0.4,22,4032,37
1000.0,8.0,0.4,23,4774,43
1000.0,8.0,0.4,24,4323,44
1000.0,8.0,0.4,25,4616,43
1000.0,8.0,0.4,26,3736,43
1000.0,8.0,0.4,27,2709,80
1000.0,8.0,0.4,28,2483,39
1000.0,8.0,0.4,29,3478,36
1000.0,8.0,0.4,30,2902,46
1000.0,8.0,0.4,31,4753,49
1000.0,8.0,0.4,32,2426,40
1000.0,8.0,0.4,33,5130,43
1000.0,8.0,0.4,34,4261,47
1000.0,8.0,0.4,35,4928,45
1000.0,8.0,0.4,36,2640,60
1000.0,8.0,0.4,37,2766,60
1000.0,8.0,0.4,38,4813,38
1000.0,8.0,0.4,39,4510,44
1000.0,8.0,0.4,40,4007,44
1000.0,8.0,0.4,41,3907,45
1000.0,8.0,0.4,42,4595,52
1000.0,8.0,0.4,43,4477,44
1000.0,8.0,0.4,44,4054,41
1000.0,8.0,0.4,45,4064,48
1000.0,8.0,0.4,46,4442,43
1000.0,8.0,0.4,47,4109,47
1000.0,8.0,0.4,48,3768,51
1000.0,8.0,0.4,49,4442,41
1000.0,8.0,0.4,50,4197,50
1000.0,8.0,0.4,51,2968,75
1000.0,8.0,0.4,52,4102,40
1000.0,8.0,0.4,53,3981,46
1000.0,8.0,0.4,54,4088,44
1000.0,8.0,0.4,55,3098,75
1000.0,8.0,0.4,56,4241,39
1000.0,8.0,0.4,57,3231,46
1000.0,8.0,0.4,58,4122,41
1000.0,8.0,0.4,59,4479,42
1000.0,8.0,0.4,60,3772,33
1000.0,8.0,0.4,61,3500,38
1000.0,8.0,0.4,62,4771,42
1000.0,8.0,0.4,63,3687,36
1000.0,8.0,0.4,64,3013,78
1000.0,8.0,0.4,65,3084,79
1000.0,8.0,0.4,66,4041,47
1000.0,8.0,0.4,67,4160,40
1000.0,8.0,0.4,68,4008,42
1000.0,8.0,0.4,69,2424,44
1000.0,8.0,0.4,70,3836,56
1000.0,8.0,0.4,71,2697,59
1000.0,8.0,0.4,72,3981,38
1000.0,8.0,0.4,73,3994,38
1000.0,8.0,0.4,74,4181,44
1000.0,8.0,0.4,75,4288,43
1000.0,8.0,0.4,76,3127,60
1000.0,8.0,0.4,77,2984,32
1000.0,8.0,0.4,78,3031,81
1000.0,8.0,0.4,79,2712,73
1000.0,8.0,0.4,80,4993,45
1000.0,8.0,0.4,81,4267,40
1000.0,8.0,0.4,82,3533,42
1000.0,8.0,0.4,83,2869,44
1000.0,8.0,0.4,84,4018,37
1000.0,8.0,0.4,85,4912,40
1000.0,8.0,0.4,86,4441,45
1000.0,8.0,0.4,87,2796,64
1000.0,8.0,0.4,88,2446,52
1000.0,8.0,0.4,89,3677,57
1000.0,8.0,0.4,90,2786,84
1000.0,8.0,0.4,91,3094,54
1000.0,8.0,0.4,92,3813,43
1000.0,8.0,0.4,93,3137,41
1000.0,8.0,0.4,94,4663,40
1000.0,8.0,0.4,95,3134,39
1000.0,8.0,0.4,96,3380,42
1000.0,8.0,0.4,97,3344,38
1000.0,8.0,0.4,98,4615,35
1000.0,8.0,0.4,99,3327,69
1000.0,8.0,0.5,0,5173,47
1000.0,8.0,0.5,1,2964,81
1000.0,8.0,0.5,2,3482,37
1000.0,8.0,0.5,3,3267,52
1000.0,8.0,0.5,4,4205,40
1000.0,8.0,0.5,5,3268,75
1000.0,8.0,0.5,6,4193,43
1000.0,8.0,0.5,7,5406,40
1000.0,8.0,0.5,8,4224,43
1000.0,8.0,0.5,9,3495,37
1000.0,8.0,0.5,10,4556,38
1000.0,8.0,0.5,11,4193,37
1000.0,8.0,0.5,12,4538,39
1000.0,8.0,0.5,13,4946,38
1000.0,8.0,0.5,14,3345,30
1000.0,8.0,0.5,15,3926,37
1000.0,8.0,0.5,16,3802,33
1000.0,8.0,0.5,17,3159,45
1000.0,8.0,0.5,18,3701,34
1000.0,8.0,0.5,19,4995,37
1000.0,8.0,0.5,20,4725,43
1000.0,8.0,0.5,21,3349,70
1000.0,8.0,0.5,22,4863,47
1000.0,8.0,0.5,23,4266,43
1000.0,8.0,0.5,24,4523,34
1000.0,8.0,0.5,25,4030,41
1000.0,8.0,0.5,26,2779,68
1000.0,8.0,0.5,27,3436,34
1000.0,8.0,0.5,28,4364,34
1000.0,8.0,0.5,29,2925,59
1000.0,8.0,0.5,30,4939,37
1000.0,8.0,0.5,31,4035,40
1000.0,8.0,0.5,32,4030,43
1000.0,8.0,0.5,33,3879,31
1000.0,8.0,0.5,34,4449,41
1000.0,8.0,0.5,35,3857,39
1000.0,8.0,0.5,36,3605,33
1000.0,8.0,0.5,37,4180,38
1000.0,8.0,0.5,38,2950,62
1000.0,8.0,0.5,39,3829,44
1000.0,8.0,0.5,40,4782,35
1000.0,8.0,0.5,41,3487,42
1000.0,8.0,0.5,42,3065,52
1000.0,8.0,0.5,43,4401,44
1000.0,8.0,0.5,44,5006,35
1000.0,8.0,0.5,45,4799,40
1000.0,8.0,0.5,46,3148,72
1000.0,8.0,0.5,47,4160,45
1000.0,8.0,0.5,48,3264,57
1000.0,8.0,0.5,49,3438,53
1000.0,8.0,0.5,50,3114,46
1000.0,8.0,0.5,51,3480,43
1000.0,8.0,0.5,52,4906,42
1000.0,8.0,0.5,53,2651,37
1000.0,8.0,0.5,54,4479,46
1000.0,8.0,0.5,55,4790,38
1000.0,8.0,0.5,56,4588,39
1000.0,8.0,0.5,57,4716,41
1000.0,8.0,0.5,58,3459,33
1000.0,8.0,0.5,59,5043,41
1000.0,8.0,0.5,60,4324,46
1000.0,8.0,0.5,61,5032,39
1000.0,8.0,0.5,62,4431,50
1000.0,8.0,0.5,63,5215,39
1000.0,8.0,0.5,64,5091,50
1000.0,8.0,0.5,65,3097,32
1000.0,8.0,0.5,66,3097,61
1000.0,8.0,0.5,67,4306,37
1000.0,8.0,0.5,68,4742,46
1000.0,8.0,0.5,69,4341,39
1000.0,8.0,0.5,70,3759,36
1000.0,8.0,0.5,71,4193,48
1000.0,8.0,0.5,72,3460,62
1000.0,8.0,0.5,73,4534,42
1000.0,8.0,0.5,74,3220,58
1000.0,8.0,0.5,75,4709,47
1000.0,8.0,0.5,76,4640,36
1000.0,8.0,0.5,77,3981,34
1000.0,8.0,0.5,78,4489,38
1000.0,8.0,0.5,79,4384,35
1000.0,8.0,0.5,80,3709,37
1000.0,8.0,0.5,81,4323,42
1000.0,8.0,0.5,82,2993,68
1000.0,8.0,0.5,83,3963,39
1000.0,8.0,0.5,84,3867,51
1000.0,8.0,0.5,85,4203,43
1000.0,8.0,0.5,86,2954,60
1000.0,8.0,0.5,87,3618,38
1000.0,8.0,0.5,88,3100,64
1000.0,8.0,0.5,89,5026,45
1000.0,8.0,0.5,90,3097,60
1000.0,8.0,0.5,91,4066,45
1000.0,8.0,0.5,92,3733,42
1000.0,8.0,0.5,93,3063,43
1000.0,8.0,0.5,94,4720,37
1000.0,8.0,0.5,95,4660,39
1000.0,8.0,0.5,96,3028,79
1000.0,8.0,0.5,97,4274,48
1000.0,8.0,0.5,98,4294,40
1000.0,8.0,0.5,99,2902,68
1000.0,8.0,0.6,0,4881,47
1000.0,8.0,0.6,1,4798,38
1000.0,8.0,0.6,2,3144,59
1000.0,8.0,0.6,3,4813,39
1000.0,8.0,0.6,4,4945,39
1000.0,8.0,0.6,5,2594,52
1000.0,8.0,0.6,6,4553,50
1000.0,8.0,0.6,7,4769,32
1000.0,8.0,0.6,8,3340,33
1000.0,8.0,0.6,9,4391,33
1000.0,8.0,0.6,10,3132,39
1000.0,8.0,0.6,11,3772,35
1000.0,8.0,0.6,12,4174,41
1000.0,8.0,0.6,13,4490,40
1000.0,8.0,0.6,14,3110,42
1000.0,8.0,0.6,15,3046,67
1000.0,8.0,0.6,16,3057,68
1000.0,8.0,0.6,17,4934,40
1000.0,8.0,0.6,18,5162,38
1000.0,8.0,0.6,19,3943,39
1000.0,8.0,0.6,20,3184,36
1000.0,8.0,0.6,21,4488,37
1000.0,8.0,0.6,22,3674,50
1000.0,8.0,0.6,23,4697,36
1000.0,8.0,0.6,24,5333,42
1000.0,8.0,0.6,25,4460,36
1000.0,8.0,0.6,26,3633,37
1000.0,8.0,0.6,27,2859,54
1000.0,8.0,0.6,28,2574,36
1000.0,8.0,0.6,29,3732,34
1000.0,8.0,0.6,30,4108,40
1000.0,8.0,0.6,31,4056,42
1000.0,8.0,0.6,32,4531,47
1000.0,8.0,0.6,33,4594,40
1000.0,8.0,0.6,34,3722,45
1000.0,8.0,0.6,35,3741,36
1000.0,8.0,0.6,36,4289,37
1000.0,8.0,0.6,37,3504,44
1000.0,8.0,0.6,38,5198,45
1000.0,8.0,0.6,39,3009,36
1000.0,8.0,0.6,40,3124,34
1000.0,8.0,0.6,41,4944,36
1000.0,8.0,0.6,42,2767,43
1000.0,8.0,0.6,43,4549,38
1000.0,8.0,0.6,44,4908,34
1000.0,8.0,0.6,45,2825,54
1000.0,8.0,0.6,46,4290,40
1000.0,8.0,0.6,47,3408,30
1000.0,8.0,0.6,48,3528,32
1000.0,8.0,0.6,49,3172,32
1000.0,8.0,0.6,50,4401,47
1000.0,8.0,0.6,51,4489,41
1000.0,8.0,0.6,52,4050,47
1000.0,8.0,0.6,53,4080,36
1000.0,8.0,0.6,54,4396,39
1000.0,8.0,0.6,55,4404,43
1000.0,8.0,0.6,56,3312,66
1000.0,8.0,0.6,57,5080,35
1000.0,8.0,0.6,58,4776,36
1000.0,8.0,0.6,59,4993,38
1000.0,8.0,0.6,60,3962,52
1000.0,8.0,0.6,61,3519,60
1000.0,8.0,0.6,62,5546,37
1000.0,8.0,0.6,63,3717,36
1000.0,8.0,0.6,64,5077,35
1000.0,8.0,0.6,65,4366,39
1000.0,8.0,0.6,66,4262,43
1000.0,8.0,0.6,67,5056,39
1000.0,8.0,0.6,68,5243,38
1000.0,8.0,0.6,69,4587,37
1000.0,8.0,0.6,70,2894,51
1000.0,8.0,0.6,71,4171,35
1000.0,8.0,0.6,72,3222,38
1000.0,8.0,0.6,73,3229,59
1000.0,8.0,0.6,74,3583,45
1000.0,8.0,0.6,75,4648,42
1000.0,8.0,0.6,76,3745,48
1000.0,8.0,0.6,77,4393,42
1000.0,8.0,0.6,78,4194,49
1000.0,8.0,0.6,79,4291,54
1000.0,8.0,0.6,80,5149,37
1000.0,8.0,0.6,81,5143,39
1000.0,8.0,0.6,82,4418,47
1000.0,8.0,0.6,83,4982,36
1000.0,8.0,0.6,84,3716,42
1000.0,8.0,0.6,85,4584,38
1000.0,8.0,0.6,86,5192,38
1000.0,8.0,0.6,87,4830,41
1000.0,8.0,0.6,88,3382,70
1000.0,8.0,0.6,89,3911,42
1000.0,8.0,0.6,90,4991,46
1000.0,8.0,0.6,91,4138,35
1000.0,8.0,0.6,92,3312,51
1000.0,8.0,0.6,93,3394,63
1000.0,8.0,0.6,94,5037,48
1000.0,8.0,0.6,95,4246,40
1000.0,8.0,0.6,96,4062,39
1000.0,8.0,0.6,97,4502,37
1000.0,8.0,0.6,98,3849,39
1000.0,8.0,0.6,99,3714,34
1000.0,8.0,0.7,0,5023,39
1000.0,8.0,0.7,1,4459,49
1000.0,8.0,0.7,2,3144,72
1000.0,8.0,0.7,3,5202,41
1000.0,8.0,0.7,4,4457,44
1000.0,8.0,0.7,5,3947,46
1000.0,8.0,0.7,6,3546,51
1000.0,8.0,0.7,7,3186,61
1000.0,8.0,0.7,8,3678,30
1000.0,8.0,0.7,9,5195,36
1000.0,8.0,0.7,10,3547,63
1000.0,8.0,0.7,11,4092,44
1000.0,8.0,0.7,12,4143,41
1000.0,8.0,0.7,13,4404,38
1000.0,8.0,0.7,14,2832,39
1000.0,8.0,0.7,15,3448,68
1000.0,8.0,0.7,16,4775,47
1000.0,8.0,0.7,17,4409,39
1000.0,8.0,0.7,18,2741,50
1000.0,8.0,0.7,19,5112,38
1000.0,8.0,0.7,20,4530,35
1000.0,8.0,0.7,21,5098,33
1000.0,8.0,0.7,22,4548,45
1000.0,8.0,0.7,23,3471,73
1000.0,8.0,0.7,24,4348,40
1000.0,8.0,0.7,25,3453,41
1000.0,8.0,0.7,26,5072,36
1000.0,8.0,0.7,27,3482,71
1000.0,8.0,0.7,28,5093,43
1000.0,8.0,0.7,29,5085,40
1000.0,8.0,0.7,30,4410,40
1000.0,8.0,0.7,31,4547,35
1000.0,8.0,0.7,32,4833,35
1000.0,8.0,0.7,33,5121,41
1000.0,8.0,0.7,34,3869,34
1000.0,8.0,0.7,35,3758,50
1000.0,8.0,0.7,36,4247,45
1000.0,8.0,0.7,37,2950,35
1000.0,8.0,0.7,38,4969,39
1000.0,8.0,0.7,39,4306,43
1000.0,8.0,0.7,40,4520,32
1000.0,8.0,0.7,41,3199,61
1000.0,8.0,0.7,42,3539,40
1000.0,8.0,0.7,43,3147,56
1000.0,8.0,0.7,44,5248,40
1000.0,8.0,0.7,45,3440,59
1000.0,8.0,0.7,46,5131,35
1000.0,8.0,0.7,47,2686,35
1000.0,8.0,0.7,48,2876,51
1000.0,8.0,0.7,49,4502,38
1000.0,8.0,0.7,50,3911,42
1000.0,8.0,0.7,51,3846,51
1000.0,8.0,0.7,52,5122,35
1000.0,8.0,0.7,53,3707,46
1000.0,8.0,0.7,54,4445,38
1000.0,8.0,0.7,55,2979,35
1000.0,8.0,0.7,56,3569,33
1000.0,8.0,0.7,57,4613,34
1000.0,8.0,0.7,58,5065,33
1000.0,8.0,0.7,59,5252,33
1000.0,8.0,0.7,60,5225,37
1000.0,8.0,0.7,61,4545,41
1000.0,8.0,0.7,62,4067,37
1000.0,8.0,0.7,63,4391,30
1000.0,8.0,0.7,64,3589,35
1000.0,8.0,0.7,65,3440,79
1000.0,8.0,0.7,66,3855,34
1000.0,8.0,0.7,67,3444,39
1000.0,8.0,0.7,68,3450,60
1000.0,8.0,0.7,69,3965,34
1000.0,8.0,0.7,70,3251,65
1000.0,8.0,0.7,71,3305,82
1000.0,8.0,0.7,72,4729,32
1000.0,8.0,0.7,73,4938,35
1000.0,8.0,0.7,74,3459,61
1000.0,8.0,0.7,75,3346,61
1000.0,8.0,0.7,76,5320,37
1000.0,8.0,0.7,77,3766,35
1000.0,8.0,0.7,78,5112,38
1000.0,8.0,0.7,79,4215,35
1000.0,8.0,0.7,80,4075,37
1000.0,8.0,0.7,81,4782,42
1000.0,8.0,0.7,82,5628,47
1000.0,8.0,0.7,83,3961,54
1000.0,8.0,0.7,84,3156,64
1000.0,8.0,0.7,85,4139,41
1000.0,8.0,0.7,86,3584,59
1000.0,8.0,0.7,87,4584,44
1000.0,8.0,0.7,88,4148,35
1000.0,8.0,0.7,89,4647,38
1000.0,8.0,0.7,90,4398,47
1000.0,8.0,0.7,91,5071,37
1000.0,8.0,0.7,92,4887,42
1000.0,8.0,0.7,93,4698,33
1000.0,8.0,0.7,94,4366,40
1000.0,8.0,0.7,95,3691,62
1000.0,8.0,0.7,96,3728,35
1000.0,8.0,0.7,97,3272,67
1000.0,8.0,0.7,98,3839,55
1000.0,8.0,0.7,99,4735,35
1000.0,8.0,0.8,0,5130,33
1000.0,8.0,0.8,1,5106,40
1000.0,8.0,0.8,2,3339,28
1000.0,8.0,0.8,3,4809,33
1000.0,8.0,0.8,4,3240,67
1000.0,8.0,0.8,5,3448,36
1000.0,8.0,0.8,6,4000,30
1000.0,8.0,0.8,7,4883,47
1000.0,8.0,0.8,8,4378,43
1000.0,8.0,0.8,9,4047,43
1000.0,8.0,0.8,10,5483,38
1000.0,8.0,0.8,11,3473,31
1000.0,8.0,0.8,12,4403,36
1000.0,8.0,0.8,13,4171,44
1000.0,8.0,0.8,14,5024,32
1000.0,8.0,0.8,15,3522,74
1000.0,8.0,0.8,16,3032,32
1000.0,8.0,0.8,17,4064,34
1000.0,8.0,0.8,18,3093,49
1000.0,8.0,0.8,19,3949,35
1000.0,8.0,0.8,20,5530,46
1000.0,8.0,0.8,21,5257,42
1000.0,8.0,0.8,22,4435,38
1000.0,8.0,0.8,23,4580,39
1000.0,8.0,0.8,24,3776,34
1000.0,8.0,0.8,25,4758,39
1000.0,8.0,0.8,26,3316,34
1000.0,8.0,0.8,27,4965,35
1000.0,8.0,0.8,28,3026,42
1000.0,8.0,0.8,29,5408,41
1000.0,8.0,0.8,30,3927,39
1000.0,8.0,0.8,31,4547,35
1000.0,8.0,0.8,32,3413,65
1000.0,8.0,0.8,33,5125,37
1000.0,8.0,0.8,34,3185,54
1000.0,8.0,0.8,35,5070,40
1000.0,8.0,0.8,36,4797,46
1000.0,8.0,0.8,37,5251,36
1000.0,8.0,0.8,38,4618,33
1000.0,8.0,0.8,39,4494,38
1000.0,8.0,0.8,40,3240,41
1000.0,8.0,0.8,41,5398,38
1000.0,8.0,0.8,42,4763,33
1000.0,8.0,0.8,43,3575,74
1000.0,8.0,0.8,44,5106,38
1000.0,8.0,0.8,45,3457,57
1000.0,8.0,0.8,46,3259,69
1000.0,8.0,0.8,47,4269,34
1000.0,8.0,0.8,48,4546,47
1000.0,8.0,0.8,49,4869,33
1000.0,8.0,0.8,50,4658,36
1000.0,8.0,0.8,51,3606,31
1000.0,8.0,0.8,52,5196,35
1000.0,8.0,0.8,53,4630,45
1000.0,8.0,0.8,54,4818,46
1000.0,8.0,0.8,55,3132,59
1000.0,8.0,0.8,56,4980,44
1000.0,8.0,0.8,57,3264,64
1000.0,8.0,0.8,58,4206,43
1000.0,8.0,0.8,59,4213,31
1000.0,8.0,0.8,60,3552,74
1000.0,8.0,0.8,61,4546,40
1000.0,8.0,0.8,62,4057,32
1000.0,8.0,0.8,63,4503,35
1000.0,8.0,0.8,64,4672,39
1000.0,8.0,0.8,65,4406,38
1000.0,8.0,0.8,66,4318,42
1000.0,8.0,0.8,67,4725,33
1000.0,8.0,0.8,68,4525,46
1000.0,8.0,0.8,69,3920,42
1000.0,8.0,0.8,70,4186,41
1000.0,8.0,0.8,71,5550,36
1000.0,8.0,0.8,72,3647,45
1000.0,8.0,0.8,73,3288,53
1000.0,8.0,0.8,74,3693,40
1000.0,8.0,0.8,75,4258,37
1000.0,8.0,0.8,76,4309,31
1000.0,8.0,0.8,77,5025,37
1000.0,8.0,0.8,78,3949,38
1000.0,8.0,0.8,79,3576,46
1000.0,8.0,0.8,80,3565,68
1000.0,8.0,0.8,81,4941,40
1000.0,8.0,0.8,82,3529,72
1000.0,8.0,0.8,83,2698,48
1000.0,8.0,0.8,84,4290,47
1000.0,8.0,0.8,85,4373,46
1000.0,8.0,0.8,86,3985,49
1000.0,8.0,0.8,87,4990,38
1000.0,8.0,0.8,88,3564,34
1000.0,8.0,0.8,89,3336,55
1000.0,8.0,0.8,90,4660,34
1000.0,8.0,0.8,91,3711,34
1000.0,8.0,0.8,92,3469,46
1000.0,8.0,0.8,93,3812,34
1000.0,8.0,0.8,94,5519,44
1000.0,8.0,0.8,95,4370,43
1000.0,8.0,0.8,96,5438,39
1000.0,8.0,0.8,97,4207,35
1000.0,8.0,0.8,98,3386,35
1000.0,8.0,0.8,99,4430,32
1000.0,8.0,0.9,0,4734,37
1000.0,8.0,0.9,1,4616,39
1000.0,8.0,0.9,2,4790,39
1000.0,8.0,0.9,3,4340,40
1000.0,8.0,0.9,4,4149,34
1000.0,8.0,0.9,5,3078,35
1000.0,8.0,0.9,6,3456,30
1000.0,8.0,0.9,7,5119,38
1000.0,8.0,0.9,8,4067,39
1000.0,8.0,0.9,9,4450,41
1000.0,8.0,0.9,10,3974,35
1000.0,8.0,0.9,11,3310,51
1000.0,8.0,0.9,12,4146,41
1000.0,8.0,0.9,13,4632,34
1000.0,8.0,0.9,14,3945,32
1000.0,8.0,0.9,15,4422,39
1000.0,8.0,0.9,16,4275,34
1000.0,8.0,0.9,17,3470,32
1000.0,8.0,0.9,18,4357,46
1000.0,8.0,0.9,19,4339,45
1000.0,8.0,0.9,20,4568,33
1000.0,8.0,0.9,21,4082,45
1000.0,8.0,0.9,22,3650,60
1000.0,8.0,0.9,23,3305,62
1000.0,8.0,0.9,24,2939,51
1000.0,8.0,0.9,25,4268,41
1000.0,8.0,0.9,26,3605,32
1000.0,8.0,0.9,27,5222,35
1000.0,8.0,0.9,28,5003,30
1000.0,8.0,0.9,29,4165,45
1000.0,8.0,0.9,30,3498,59
1000.0,8.0,0.9,31,3622,43
1000.0,8.0,0.9,32,3527,64
1000.0,8.0,0.9,33,4260,36
1000.0,8.0,0.9,34,3517,31
1000.0,8.0,0.9,35,4314,32
1000.0,8.0,0.9,36,4709,43
1000.0,8.0,0.9,37,3023,45
1000.0,8.0,0.9,38,3762,46
1000.0,8.0,0.9,39,3444,75
1000.0,8.0,0.9,40,4496,36
1000.0,8.0,0.9,41,4068,38
1000.0,8.0,0.9,42,3030,52
1000.0,8.0,0.9,43,4348,34
1000.0,8.0,0.9,44,3276,30
1000.0,8.0,0.9,45,4803,34
1000.0,8.0,0.9,46,3717,42
1000.0,8.0,0.9,47,4965,38
1000.0,8.0,0.9,48,2968,30
1000.0,8.0,0.9,49,5217,44
1000.0,8.0,0.9,50,4284,32
1000.0,8.0,0.9,51,3252,60
1000.0,8.0,0.9,52,3543,31
1000.0,8.0,0.9,53,4705,37
1000.0,8.0,0.9,54,3446,67
1000.0,8.0,0.9,55,4308,38
1000.0,8.0,0.9,56,3647,56
1000.0,8.0,0.9,57,5215,34
1000.0,8.0,0.9,58,3671,59
1000.0,8.0,0.9,59,3359,58
1000.0,8.0,0.9,60,3198,65
1000.0,8.0,0.9,61,4015,46
1000.0,8.0,0.9,62,3976,33
1000.0,8.0,0.9,63,4622,37
1000.0,8.0,0.9,64,3061,61
1000.0,8.0,0.9,65,5432,40
1000.0,8.0,0.9,66,4119,39
1000.0,8.0,0.9,67,3236,67
1000.0,8.0,0.9,68,3237,65
1000.0,8.0,0.9,69,3446,38
1000.0,8.0,0.9,70,3860,35
1000.0,8.0,0.9,71,3406,66
1000.0,8.0,0.9,72,4212,44
1000.0,8.0,0.9,73,3566,53
1000.0,8.0,0.9,74,5169,36
1000.0,8.0,0.9,75,3557,72
1000.0,8.0,0.9,76,2861,49
1000.0,8.0,0.9,77,4950,34
1000.0,8.0,0.9,78,4408,35
1000.0,8.0,0.9,79,4294,31
1000.0,8.0,0.9,80,4718,37
1000.0,8.0,0.9,81,3670,36
1000.0,8.0,0.9,82,5193,34
1000.0,8.0,0.9,83,3348,43
1000.0,8.0,0.9,84,3935,35
1000.0,8.0,0.9,85,5603,38
1000.0,8.0,0.9,86,3442,60
1000.0,8.0,0.9,87,5471,33
1000.0,8.0,0.9,88,4974,42
1000.0,8.0,0.9,89,3210,31
1000.0,8.0,0.9,90,3563,33
1000.0,8.0,0.9,91,4760,34
1000.0,8.0,0.9,92,4177,35
1000.0,8.0,0.9,93,5032,41
1000.0,8.0,0.9,94,4384,37
1000.0,8.0,0.9,95,4817,43
1000.0,8.0,0.9,96,4183,35
1000.0,8.0,0.9,97,5064,37
1000.0,8.0,0.9,98,3554,45
1000.0,8.0,0.9,99,3731,33
1000.0,8.0,1.0,0,3724,41
1000.0,8.0,1.0,1,4592,39
1000.0,8.0,1.0,2,3046,48
1000.0,8.0,1.0,3,3250,67
1000.0,8.0,1.0,4,4476,37
1000.0,8.0,1.0,5,4578,41
1000.0,8.0,1.0,6,3053,59
1000.0,8.0,1.0,7,5505,37
1000.0,8.0,1.0,8,3903,48
1000.0,8.0,1.0,9,3872,41
1000.0,8.0,1.0,10,4490,39
1000.0,8.0,1.0,11,4492,41
1000.0,8.0,1.0,12,3599,75
1000.0,8.0,1.0,13,4183,39
1000.0,8.0,1.0,14,4077,41
1000.0,8.0,1.0,15,3687,46
1000.0,8.0,1.0,16,4757,41
1000.0,8.0,1.0,17,3185,46
1000.0,8.0,1.0,18,5361,35
1000.0,8.0,1.0,19,5241,47
1000.0,8.0,1.0,20,3378,67
1000.0,8.0,1.0,21,4825,40
1000.0,8.0,1.0,22,4497,37
1000.0,8.0,1.0,23,4012,40
1000.0,8.0,1.0,24,4991,39
1000.0,8.0,1.0,25,3580,72
1000.0,8.0,1.0,26,3483,55
1000.0,8.0,1.0,27,5144,34
1000.0,8.0,1.0,28,4537,29
1000.0,8.0,1.0,29,4715,40
1000.0,8.0,1.0,30,4299,35
1000.0,8.0,1.0,31,5233,33
1000.0,8.0,1.0,32,3498,77
1000.0,8.0,1.0,33,3005,33
1000.0,8.0,1.0,34,4762,39
1000.0,8.0,1.0,35,4682,36
1000.0,8.0,1.0,36,4213,42
1000.0,8.0,1.0,37,3382,39
1000.0,8.0,1.0,38,4869,41
1000.0,8.0,1.0,39,3458,61
1000.0,8.0,1.0,40,3983,28
1000.0,8.0,1.0,41,3503,32
